1.980,0.912,-1.191,-1.495,-1.511,-1.127,-0.250,-2.488,0.000,0.000
2.000,0.882,-1.214,-1.500,-1.539,-1.089,-0.250,-2.513,0.000,0.000
2.020,0.851,-1.235,-1.505,-1.566,-1.050,-0.250,-2.538,0.000,0.000
2.040,0.820,-1.256,-1.510,-1.591,-1.010,-0.250,-2.564,0.000,0.000
2.060,0.788,-1.276,-1.515,-1.616,-0.970,-0.250,-2.589,0.000,0.000
2.080,0.755,-1.296,-1.520,-1.640,-0.929,-0.250,-2.614,0.000,0.000
2.100,0.723,-1.314,-1.525,-1.663,-0.887,-0.250,-2.639,0.000,0.000
2.120,0.689,-1.332,-1.530,-1.685,-0.845,-0.250,-2.664,0.000,0.000
2.140,0.656,-1.349,-1.535,-1.706,-0.803,-0.250,-2.689,0.000,0.000
2.160,0.622,-1.365,-1.540,-1.725,-0.759,-0.250,-2.714,0.000,0.000
2.180,0.587,-1.380,-1.545,-1.744,-0.716,-0.250,-2.739,0.000,0.000
2.200,0.552,-1.395,-1.550,-1.761,-0.672,-0.250,-2.765,0.000,0.000
2.220,0.517,-1.408,-1.555,-1.777,-0.627,-0.250,-2.790,0.000,0.000
2.240,0.481,-1.421,-1.560,-1.793,-0.582,-0.250,-2.815,0.000,0.000
2.260,0.446,-1.432,-1.565,-1.807,-0.537,-0.250,-2.840,0.000,0.000
2.280,0.409,-1.443,-1.570,-1.820,-0.492,-0.250,-2.865,0.000,0.000
2.300,0.373,-1.453,-1.575,-1.831,-0.446,-0.250,-2.890,0.000,0.000
2.320,0.336,-1.462,-1.580,-1.842,-0.400,-0.250,-2.915,0.000,0.000
2.340,0.300,-1.470,-1.585,-1.852,-0.353,-0.250,-2.941,0.000,0.000
2.360,0.263,-1.477,-1.590,-1.860,-0.307,-0.250,-2.966,0.000,0.000
2.380,0.225,-1.483,-1.595,-1.867,-0.260,-0.250,-2.991,0.000,0.000
2.400,0.188,-1.488,-1.600,-1.873,-0.213,-0.250,-3.016,0.000,0.000
2.420,0.151,-1.492,-1.605,-1.878,-0.166,-0.250,-3.041,0.000,0.000
2.440,0.113,-1.496,-1.610,-1.881,-0.118,-0.250,-3.066,0.000,0.000
2.460,0.075,-1.498,-1.615,-1.884,-0.071,-0.250,-3.091,0.000,0.000
2.480,0.038,-1.500,-1.620,-1.885,-0.024,-0.250,-3.116,0.000,0.000
2.500,-0.000,-1.500,-1.625,-1.885,0.024,-0.250,-3.142,0.000,0.000
2.520,-0.038,-1.500,-1.630,-1.884,0.071,-0.250,-3.167,0.000,0.000
2.540,-0.075,-1.498,-1.635,-1.881,0.118,-0.250,-3.192,0.000,0.000
2.560,-0.113,-1.496,-1.640,-1.878,0.166,-0.250,-3.217,0.000,0.000
2.580,-0.151,-1.492,-1.645,-1.873,0.213,-0.250,-3.242,0.000,0.000
2.600,-0.188,-1.488,-1.650,-1.867,0.260,-0.250,-3.267,0.000,0.000
2.620,-0.225,-1.483,-1.655,-1.860,0.307,-0.250,-3.292,0.000,0.000
2.640,-0.263,-1.477,-1.660,-1.852,0.353,-0.250,-3.318,0.000,0.000
2.660,-0.300,-1.470,-1.665,-1.842,0.400,-0.250,-3.343,0.000,0.000
2.680,-0.336,-1.462,-1.670,-1.831,0.446,-0.250,-3.368,0.000,0.000
2.700,-0.373,-1.453,-1.675,-1.820,0.492,-0.250,-3.393,0.000,0.000
2.720,-0.409,-1.443,-1.680,-1.807,0.537,-0.250,-3.418,0.000,0.000
2.740,-0.446,-1.432,-1.685,-1.793,0.582,-0.250,-3.443,0.000,0.000
2.760,-0.481,-1.421,-1.690,-1.777,0.627,-0.250,-3.468,0.000,0.000
2.780,-0.517,-1.408,-1.695,-1.761,0.672,-0.250,-3.493,0.000,0.000
2.800,-0.552,-1.395,-1.700,-1.744,0.716,-0.250,-3.519,0.000,0.000
2.820,-0.587,-1.380,-1.705,-1.725,0.759,-0.250,-3.544,0.000,0.000
2.840,-0.622,-1.365,-1.710,-1.706,0.803,-0.250,-3.569,0.000,0.000
2.860,-0.656,-1.349,-1.715,-1.685,0.845,-0.250,-3.594,0.000,0.000
2.880,-0.689,-1.332,-1.720,-1.663,0.887,-0.250,-3.619,0.000,0.000
2.900,-0.723,-1.314,-1.725,-1.640,0.929,-0.250,-3.644,0.000,0.000
2.920,-0.755,-1.296,-1.730,-1.616,0.970,-0.250,-3.669,0.000,0.000
2.940,-0.788,-1.276,-1.735,-1.591,1.010,-0.250,-3.695,0.000,0.000
2.960,-0.820,-1.256,-1.740,-1.566,1.050,-0.250,-3.720,0.000,0.000
2.980,-0.851,-1.235,-1.745,-1.539,1.089,-0.250,-3.745,0.000,0.000
3.000,-0.882,-1.214,-1.750,-1.511,1.127,-0.250,-3.770,0.000,0.000
3.020,-0.912,-1.191,-1.755,-1.482,1.165,-0.250,-3.795,0.000,0.000
3.040,-0.942,-1.168,-1.760,-1.452,1.201,-0.250,-3.820,0.000,0.000
3.060,-0.971,-1.144,-1.765,-1.422,1.238,-0.250,-3.845,0.000,0.000
3.080,-0.999,-1.119,-1.770,-1.390,1.273,-0.250,-3.870,0.000,0.000
3.100,-1.027,-1.093,-1.775,-1.358,1.307,-0.250,-3.896,0.000,0.000
3.120,-1.054,-1.067,-1.780,-1.324,1.341,-0.250,-3.921,0.000,0.000
3.140,-1.080,-1.040,-1.785,-1.290,1.374,-0.250,-3.946,0.000,0.000
3.160,-1.106,-1.013,-1.790,-1.255,1.406,-0.250,-3.971,0.000,0.000
3.180,-1.131,-0.985,-1.795,-1.220,1.437,-0.250,-3.996,0.000,0.000
3.200,-1.156,-0.956,-1.800,-1.183,1.467,-0.250,-4.021,0.000,0.000
3.220,-1.179,-0.927,-1.805,-1.146,1.497,-0.250,-4.046,0.000,0.000
3.240,-1.202,-0.897,-1.810,-1.108,1.525,-0.250,-4.072,0.000,0.000
3.260,-1.225,-0.866,-1.815,-1.069,1.552,-0.250,-4.097,0.000,0.000
3.280,-1.246,-0.835,-1.820,-1.030,1.579,-0.250,-4.122,0.000,0.000
